,player_id,Full Name,team_name,year,Points,Rebounds,Assists,Steals,Blocks,FGA,FG%,3PA,3P%,FTA,FT%,Def. Rebounds,Off. Rebounds,Fouls,Turnovers
2651,973,Devonte' Graham,San Antonio Spurs,2023,-0.296762696165547,-0.648460391335229,0.8838270027154083,-0.005534952713262911,-0.4501799055713114,-0.7637642595950963,-1.4158638985797445,0.339445300555433,-0.20399318663543045,-0.5981100007882822,0.3824338500754405,-1.1414131748863836,-1.0030365001531945,-2.030767088610419,-0.32606555867658593
2652,3499,Blake Wesley,San Antonio Spurs,2023,-0.6958634980344496,-0.775257251469004,1.1592162590766006,0.18073318891526574,-0.14252655355454766,-1.2624058511744445,0.11550780591356012,-0.3897575237594686,-0.9285915422590516,-0.09954210570059982,-0.7022462743161048,-1.2668452704284316,-0.7375504027698679,-0.3081344466021411,-0.12030723521365137
2653,3415,Dominick Barlow,San Antonio Spurs,2023,-0.4221664038615482,0.9095397184650468,0.022368375656597907,-0.00658871570951845,0.6241799274130896,-1.3126115712532544,0.3798424910168027,-1.018362783015191,0.07641426848716666,-0.10336940016598152,-0.5251556417623823,-0.46425007637421406,0.5926840410969034,-0.35567030041085135,-1.3581620349888337
2656,4024,Sidy Cissoko,San Antonio Spurs,2023,-0.5751345116055593,-0.07422607020884506,-0.2442532068565394,0.7312327244747708,0.3362042969646507,-1.6937592803436676,0.24582066034306685,-0.33531997668170593,-2.105506241685544,-0.11812725514425,0.2894612679847367,-1.3716599251838828,-0.029274736715015355,-0.25354345916898413,-1.4482226043379092
2658,2790,Charles Bassey,San Antonio Spurs,2023,-0.6553446873771502,1.506979021002733,0.29038178705602075,0.4160547051531604,1.2198609142566512,-2.1581289114961746,3.2463181581954634,-1.882605789032293,-2.8328130784097802,-1.2448752378383858,0.5373881535599476,0.018862029571399486,0.4891692404696261,-0.08784793738850295,-0.2578471730719788
2659,479,Pascal Siakam,Toronto Raptors,2023,0.9932467689750066,0.18873658054551612,0.7218105054181619,-0.26193849005168446,-0.35473407667567936,1.3644201704820986,0.705867266188248,0.3551276868503607,-0.06403118963889236,1.1272413835529758,-0.024060623191089422,0.9250801691416012,0.6059537429481185,0.528564211413095,0.7688828968348075
2660,1846,RJ Barrett,Toronto Raptors,2023,1.3225130513683987,0.5060579992482542,0.7033594474229778,-0.47360356567555145,0.04958724000484922,1.2979467137297382,1.0953883138090073,0.3596410305267326,0.585529054194132,1.0524158133267432,-0.98431877886275,1.0465238890526791,0.37580740824578024,0.8492584802494701,0.9225696569808686
2661,2789,Scottie Barnes,Toronto Raptors,2023,0.7271602929841605,0.6640744480707129,1.0381981640825828,0.28823629570908926,0.7722279154478117,1.3343068102530866,0.11680330726375854,0.5038472981642317,0.1452135638529726,0.87127529128272,0.14722432964676763,1.2093358860557144,1.0657348728087708,0.280249970560819,1.034277927608776
2662,2636,Immanuel Quickley,Toronto Raptors,2023,1.433948207721453,0.36102555634468214,1.7369651274571953,0.3425480594278951,-0.32930122216718266,1.2211526448232393,-0.5371401490150959,0.6976163278923109,0.6131720815677846,0.8291623519876318,0.5948546502164523,0.7723817543464686,-0.6786175083737099,0.2872691829990394,0.6194040873859206
2663,732,O.G. Anunoby,Toronto Raptors,2023,0.0850648142978989,-0.6825430379029822,-0.16008602653353857,-0.017994555837805716,0.04486220493568792,0.8509814748941554,0.29889706291128765,0.6100066583116964,0.4333746791493688,0.13549975810912115,-0.32496623104947875,0.17383861990639884,0.22074933619418763,0.5856167290149669,0.46870889859146736
2664,1058,Gary Trent Jr.,Toronto Raptors,2023,0.3814404592214651,-1.0046875566077829,-0.5036724689506106,0.38913853925002473,-0.6051016165735381,0.8569202275144858,-0.4868175094795487,0.6390832096791385,0.5966072377998666,-0.05381227729437096,0.07252524310642743,-0.29185676088224527,-0.5840100569208336,-0.458085773568425,-0.44020795905477095
2665,472,Dennis Schroder,Toronto Raptors,2023,0.17943356865541338,-1.0957257306311754,1.2457100854321224,0.031178290030474485,-0.5910580586556085,0.7096978321058603,-0.29127961804882224,0.4332775792374681,0.22187563583201445,0.5772355808382688,0.6788229540558741,-0.2794322622901297,-0.4075872554845737,0.37049492800252287,0.4911265712688076
2666,404,Kelly Olynyk,Toronto Raptors,2023,0.3497128344383038,0.4750105936262273,1.0343937840514394,0.7330232697007973,0.4192498185976982,0.27502967348846646,1.036311137979034,0.15390644975689682,0.11738930154205345,0.6086275560360151,0.46446848133194435,0.5938465489482534,0.7354885416837862,1.4161868065292613,0.9502804653711241
2667,428,Jakob Poeltl,Toronto Raptors,2023,0.03700009640817371,1.2479484181934788,0.18461065878479196,-0.10964198022090574,0.9764699487263292,0.06403106878119202,2.3852770906379015,-5.178311284786985,-2.8328130784097802,0.322246670347388,-1.5595635421929994,1.147600594777529,1.2544929005982237,1.0992231695905568,0.4339401767265047
2668,944,Bruce Brown,Toronto Raptors,2023,-0.2573644464882195,-0.2032481663437093,0.2925475929294655,-0.08332219493003969,-0.1491293478216664,0.13661080631774083,0.20202602668167946,-0.011034810601525075,-0.06212036707935446,0.16431376169427817,0.5373881535599476,0.13492891860061143,0.15437279854630326,0.2841755529945101,0.2771022359107611
2669,4027,Gradey Dick,Toronto Raptors,2023,-0.06808167748963083,-0.8285637463420157,-0.6614114706083835,-0.13646105416559354,-1.3558138337298695,0.030759041700622373,-0.5054469937465126,0.3957617931444382,0.3540583721329337,-0.43399399720179505,0.7561471702439553,-0.7248786930184968,-0.37084924393892316,-0.32035013510712734,-0.20187070497357926
2670,2628,Jordan Nwora,Toronto Raptors,2023,0.48615656360537335,0.5361111778128467,-0.021737309047088555,0.3636214532376059,0.3743484650780047,-0.23030846821844353,0.003299819975286282,0.2049301835791571,0.19890805151440694,-0.12782012348802005,0.5373881535599465,0.03821952899509129,-0.13805064128349967,-1.3659862965463616,0.18072030881411225
2671,2561,Precious Achiuwa,Toronto Raptors,2023,-0.540362451072997,0.6193551178723663,-0.18537407592807045,-0.08193325495273887,0.30086066829477126,-0.12013042981740457,-0.07933995178270654,-0.0034121709040101605,-0.41877336502720686,0.12402418944738056,-1.4106088045309906,0.3532496294127343,0.9255651617525306,-0.1263629066533175,0.14055739107256293
2673,2637,Jahmi'us Ramsey,Toronto Raptors,2023,-0.12338699108533925,0.2065423357298959,-0.3438437240337921,0.9353456948060134,-5.467109052115646,-0.37957724165658,-0.32671406264484637,0.2667723656195649,-0.45253615822136906,-0.42714033564703735,0.5373881535599476,-0.110974358526756,-0.16324260629142523,-0.3496897080187608,-0.01310835651196555
2674,3411,Ochai Agbaji,Toronto Raptors,2023,-0.8676909994804249,-0.27650643781583184,-0.5890900136806815,0.10890674767561183,0.39429672876494753,-0.11634758919517164,-0.9229371086736385,0.15800463680651913,-0.9354908956509016,-0.06526760706976209,-1.1154577502747869,-0.6030497822357969,0.6427208722930866,0.20073211044453654,0.09597579524345863
2675,745,Chris Boucher,Toronto Raptors,2023,0.2279295660222858,1.0643662729060284,-1.375417484884705,-0.4914156835719923,0.6362832921905884,-0.9006696465837363,0.5214918314086036,-0.0034121709040101605,0.045465041392518724,0.19853527270994706,0.0792623867361882,0.08084858328394753,0.5100774181208055,-0.4466240249332158,-0.6133943452199204
2677,570,Thaddeus Young,Toronto Raptors,2023,-0.5513805755651905,0.48549091330000105,0.7521915415972088,0.7647562585073475,-0.2595917592949233,-1.1396030051386334,1.9430453953406148,-1.04172744365266,-1.378199404961307,-0.8337122167283119,-2.5616979161301816,-0.5118713027409013,0.5245836073948792,-0.06312901221694334,-0.776734956428774
2679,1880,Jalen McDaniels,Toronto Raptors,2023,-0.6276609745901404,-0.1977355910913876,-0.2989374301115811,0.2708622083034986,-0.08713255881880257,-1.1408021732758424,-1.5150240982984653,-0.1509547473883961,-1.3577118884338635,-0.547496117486995,-0.23319540971435435,-1.3003569943806375,-0.5647599837060944,-0.9752585023159276,-0.5419686824999496
2681,507,Garrett Temple,Toronto Raptors,2023,-0.7145804811848069,-0.10347901300586136,0.185820982689695,0.4760993118656649,-0.13808701429499431,-1.6081174052718734,-1.1666921146711615,-0.12866922187982424,-0.21450846620252767,-0.468617842337531,0.42469411466212476,-1.6175492771364408,-0.029274736715015355,-0.9808806233499328,-0.6930681057780212
2683,2797,D.J. Carton,Toronto Raptors,2023,-1.0770076411736944,-0.9571843734193354,0.19411225489606998,0.15094410882234555,-5.467109052115646,-1.979346148133769,-2.2421988962357533,-0.18406545934211735,-0.6508925682370698,-0.06526760706976209,-0.08242906037807858,-3.3698148267547574,-0.029274736715015355,-3.2172319487502805,-1.1504485519630556
2684,430,Otto Porter Jr.,Toronto Raptors,2023,-1.399179388712098,0.03294530552141336,-0.8801865157745464,-0.0021572637654532563,0.5264157456042443,-2.0816205508947787,-0.5114026829635312,-0.11058162237098552,0.2029024140044255,-1.6188576404821537,1.777022581435998,-0.9357156353442712,-0.4732035142317875,-0.58672505533142,-2.0987470354752293
2686,830,Lauri Markkanen,Utah Jazz,2023,1.2072861015351948,0.7483311202798754,-0.4877710093782346,-0.06385587463808154,0.07229724362753573,1.3868492468710336,0.18243511081908867,0.7568400054827891,0.6463312430501232,1.0232779226089848,1.0251865385364434,1.2260915193271846,1.0226549991038785,0.14515734660918167,0.3486186706510667
2687,1021,Collin Sexton,Utah Jazz,2023,1.2136260487399382,-0.9097984071752188,1.126877957078206,0.05016596468770708,-0.24966794585207372,1.046945595173562,0.27864826193150416,0.4150398091846432,0.6045509253084587,0.9742226877889218,0.7317092260378147,-0.7425051655988587,0.24139437384717366,0.2879427916207552,0.7626267368721924
2688,109,Jordan Clarkson,Utah Jazz,2023,0.6913093505093157,-0.6969293232303052,0.9598472556651411,-0.4310924487002874,-0.8265954020582537,1.2359586241133211,-0.6519901051583215,0.5721984240724813,-0.2625248398891769,0.7605871871526165,0.8889262748979305,-0.13860474520963414,0.22272235447046695,-0.28970244148074115,0.9976997962673827
2689,761,John Collins,Utah Jazz,2023,0.6141337727480726,1.1204041518629133,-1.0615761874450753,-0.41338271143899763,0.5986403580924216,0.7112518994982197,0.8370841958338092,0.30993910364600685,0.40244836770837683,0.5188580377836712,0.24925690816172913,1.2792877358435983,1.0503702765389407,0.9826428867369852,0.3652716614316103
2691,4029,Keyonte George,Utah Jazz,2023,0.3461779353845708,-0.8225705219297293,0.9551120332374288,-0.6379353093959957,-0.8461904644201006,0.694707663571532,-0.9216040401044658,0.5949545405080551,0.08302614882102416,0.5916209989982929,0.6430072303744986,-0.08518789511914863,-1.0754780302463696,-0.6714943772939116,0.9383510969863256
2692,1867,Talen Horton-Tucker,Utah Jazz,2023,0.49311383130351755,-0.56116685772882,1.0570283139277523,0.5838035935262403,0.2543501702477054,0.38967005659420717,-0.8680304511014753,0.33357455783279777,0.04444473720258493,0.32119533472917694,0.34405067398294964,-0.5434602684877711,-0.4480134110406187,0.1524128648608182,0.2380273948443684
2693,3438,Simone Fontecchio,Utah Jazz,2023,-0.17083217637408196,-0.13814092342675152,-0.4270832800933394,-0.1416594886873947,0.1269676510123828,-0.03046048124673484,-0.19307275791424827,0.4738767383756959,0.5758524396282739,-0.48364582886092716,0.2894612679847367,-0.16872575224358874,0.35720464709295247,-0.10188284736751035,0.007394048235213315
2694,404,Kelly Olynyk,Utah Jazz,2023,-0.08873606033636766,0.7625155195718636,1.3430221708635213,0.305023008842822,-0.05312347270803415,-0.5998522984253764,1.2099596846694913,-0.06255149635889236,0.907622081886294,0.2248175250812232,0.6026320708165815,0.5203958592888633,0.5239839917201216,0.8604873822709256,0.48637540950395197
2695,3457,Walker Kessler,Utah Jazz,2023,-0.39280665894906,1.2357181925952974,-1.069610949824197,-0.4713575957862069,1.3571485105738244,-0.49883899793164715,2.3628007787016565,-0.9737688708397229,-0.9954063330011822,0.0051983754125311,-1.182104762526188,0.9297468877512757,1.1409777505626288,0.3590248280713793,0.0029437074575903326
2696,1847,Darius Bazley,Utah Jazz,2023,-0.4438839734025499,0.2858207344619993,-1.2550619558125993,0.5176972993378058,0.8808836621372245,-0.7135313053797221,1.9430453953406148,-0.18406545934211735,-0.6508925682370698,0.26682989831977094,0.5373881535599476,0.22117800072881463,0.5731518172480847,-2.418361923533534,0.1464906515664507
2697,4034,Brice Sensabaugh,Utah Jazz,2023,-0.003978691186302163,0.11824334430114286,0.1548591648999576,-0.3402289086125759,-0.1403105859349854,-0.11693811565008325,-0.9403801274514424,0.33726313983041617,-0.25245490985770525,-0.09790304223757432,1.051382916337822,-0.0405461581031291,-0.2792879478028717,-0.47031154898294697,0.38489389667185214
2698,4031,Taylor Hendricks,Utah Jazz,2023,-0.4392157592323253,0.5062248777835698,-1.178866468970827,0.16937691153777387,0.6551298126116302,-0.33769061744104667,-0.189582762058226,0.3233645183156628,0.4712379798517519,-0.5642678690394325,0.2381660502795197,0.36939810484315494,0.4445882804397532,0.2380504875940991,-0.42003057350492673
2699,3454,Johnny Juzang,Utah Jazz,2023,-0.1502136071509335,-0.9571843734193354,-0.45260955215053145,-1.3035899504692179,-0.5600228182414725,-0.4889346496525213,-0.019207509814241956,0.37347871211318184,0.794275561877323,-0.5930072654966791,-0.3480650092086608,-1.024854142183168,-0.5892395469984825,-0.32035013510712734,-0.45910252425794074
2701,3411,Ochai Agbaji,Utah Jazz,2023,-0.9377619554288985,-0.4892119312036246,-0.846977394107021,-0.08332219493004,0.5330012892886217,-0.6959912541021881,-0.493156337341683,0.20308203917907894,0.055926751959724505,-1.067519211232501,-0.08242906037807858,-0.7115298249650412,-0.0040821510403393655,-0.5444749976871617,-0.4328914319302674
2702,2785,Omer Yurtseven,Utah Jazz,2023,-0.03789375788829556,1.5386564418133797,-0.6719077986017805,-0.893949999768975,0.6154710251090328,-1.1164487878510736,0.9104487578648911,-0.6997348591911793,-1.0145459865991893,-0.7423241331096531,-0.6137009580392441,0.04374887524850414,0.6755229836958573,-0.8948164690932865,-0.28258513967944565
2707,820,Kyle Kuzma,Washington Wizards,2023,1.1404542714658814,0.39982395779251567,0.6175884149213379,-0.7592704245110103,0.3378127697638008,1.6435621181720885,-0.026387578834931938,0.6430478443451138,0.09580911746648019,0.7083068775665351,0.10351610380332905,1.1747475314249514,0.2176398019595756,0.48835542362627327,1.0315850719377821
2708,1887,Jordan Poole,Washington Wizards,2023,0.7661666704393564,-1.0819585152563334,0.7897615187346962,0.32025016414764457,-0.11661964916278109,1.2786348866406845,-0.6499502929951754,0.7048791904815728,0.014515814297870785,0.544670980210908,0.8600327306783718,-0.28359728335359524,-0.45120240695422137,1.1948721554232167,0.8977420492098828
2709,2564,Deni Avdija,Washington Wizards,2023,0.3784486706126459,0.6898329323755401,0.5819682845181374,-0.10638048028737399,0.14423973067118412,0.6689238929331844,0.505143723119299,0.26517661739564846,0.4354253027850877,0.757320657316697,-0.15735202030465256,1.2617894422745284,0.4216142047596376,0.7266571738932126,0.7778258748157998
2710,2825,Corey Kispert,Washington Wizards,2023,0.5130166049746792,-0.7438326019291348,-0.16547296251255336,-0.49356677446326663,-0.32412842937442116,0.5371495816342778,0.2620332508168867,0.6067709148384897,0.5127983705217087,0.2513266773989755,-0.26008367583802167,-0.19629990839638264,-0.5292866779403302,0.0642548590968349,0.1970057191675111
2711,931,Marvin Bagley III,Washington Wizards,2023,0.665259095883321,1.3080684674406244,-0.7972621071875956,-0.13019586809919598,0.6169725680661907,0.4534356903472054,1.453375066849624,-0.5166207633993662,1.2743314113270863,0.5151601825021351,-0.39710549206969015,0.7964407411334815,1.4119712063004897,0.0027416598211758665,0.21792272251660091
2712,285,Tyus Jones,Washington Wizards,2023,-0.02613109956890025,-1.0374478770246067,1.5693483085757998,0.32286010151324496,-0.20403469835451346,0.5659660154940601,0.3038062316773573,0.37533776564145066,0.7951645541911183,-0.7110222599738409,0.2894612679847367,-0.21500124060298864,-0.7144547905810796,-1.6800610189606815,-0.01310835651196555
2713,1859,Daniel Gafford,Washington Wizards,2023,-0.009005410726965243,1.1238321082891298,-0.5452845652097466,0.33163829973498266,1.20235295196643,-0.1896682638734608,2.814971289419025,-5.178311284786985,-2.8328130784097802,0.4956069116578541,-0.4105675854040917,0.98487467606607,1.2518429533322983,1.2667718886402688,-0.01310835651196555
2714,4088,Tristan Vukcevic,Washington Wizards,2023,0.6906068342969065,0.6729791631592855,0.015758320604349722,0.17682249467826797,0.8321823735951303,-0.14588222470030618,-0.40403519398722215,0.33817678171676585,-0.40845695599565746,0.3448950989110213,0.08661199796865515,0.13492891860061143,-0.12084086002221152,0.976442551589853,-0.01310835651196555
2715,4036,Bilal Coulibaly,Washington Wizards,2023,-0.6590455966507155,-0.16995165392789408,-0.40129925023497737,0.1889509980783832,0.5085779686743258,-0.10558461557216907,-0.37468180153317115,0.2310647840637174,0.18649314107245715,0.2987040977556126,-0.4372862439303834,0.2251710463279838,0.22074933619418763,0.4783120381505784,0.32107560270616886
2716,246,Richaun Holmes,Washington Wizards,2023,-0.18228434618243672,1.2664839525539577,-1.423935400779012,-0.17407501230984504,0.5869012506641944,-0.5943128239575745,1.1450233805196526,-1.2471546110862177,0.07641426848716666,0.04710646762939833,0.6327446480119517,0.5462241852181965,1.0222392263300384,0.6822995865460252,-0.37371594434743033
2717,1022,Landry Shamet,Washington Wizards,2023,0.19291158618366502,-1.1874359991499326,-0.18779112354408695,0.23560064650516768,0.048832344913764765,-0.35033220798554027,-0.4312586064821738,0.3101361431772915,0.11347448946674607,-0.30088858934730134,0.4834910045218573,-1.6175492771364408,-0.5946536629039754,-0.06312901221694334,-0.45564582283805444
2718,181,Danilo Gallinari,Washington Wizards,2023,0.28214462613792946,0.3317775268875579,-0.07880003507794278,-0.8191313671624454,-0.3228736119877045,-0.6412838196697854,-0.37556490763753564,0.13829623528353432,-0.10541244069389215,0.32752908937017683,0.5816608116983785,-0.18064515987305427,-0.3488475333234031,-1.052544823392313,-0.8135794063895694
2719,2796,Jared Butler,Washington Wizards,2023,0.16860250091373444,-0.8465113324886733,1.4017648009582921,0.768273152679135,0.06875117982274104,-0.6459340953209178,0.2797261831776924,0.0158093716521717,-0.14737245050490574,-0.3871806803348466,0.743993891539289,-1.2938328923857747,-0.9731478876337718,-0.32035013510712734,0.21792272251660091
2722,3413,Patrick Baldwin Jr.,Washington Wizards,2023,-0.4322752285017966,0.7751629106176973,-0.5186469056772053,0.3203128766858225,0.5661059753373939,-1.0084994883287055,-1.0561149589550498,0.15740269649439956,-0.0435538695292025,-0.5509985867587166,-0.613700958039243,0.018862029571399486,-0.37594613924962084,-0.28842241021185105,-0.7307172291420814
2724,564,Delon Wright,Washington Wizards,2023,-0.7801051857220458,-0.4282218106005711,1.0885174604905963,1.2987347572272,0.20654011349072043,-1.1794083684028567,-0.8962211033324559,-0.26114559627264117,0.3826487260552664,-0.40671510355378243,0.49464213880560043,-1.0877508166741812,-0.4864708395231838,-1.8515133487601905,-1.1504485519630556
2725,384,Mike Muscala,Washington Wizards,2023,-0.8682924343235506,0.5650404999232392,-0.3698532094279972,-0.8734235041820508,0.3179422382151135,-1.1546523975239202,-1.2307648591047993,0.060997003501453255,-0.4369787927299411,-0.45021247597417446,-0.08242906037807858,-0.35380196443859874,0.2474934634081361,-0.5482107133371282,-0.4328914319302674
2728,3428,Johnny Davis,Washington Wizards,2023,-1.1757431086296526,-0.6103610429301811,-0.7015902257502903,0.022161485529785033,0.15728309993597628,-1.4967735856006843,-0.7818395912873156,-0.45263914658648285,0.22187563583201445,-0.901996754473891,-1.3220634882541293,-1.494787360657286,-0.5647599837060944,-0.7943461452572648,-1.4076278279317094
2729,1046,Trae Young,Atlanta Hawks,2024,0.9682741069160267,-1.0270804328129886,1.9130728726196877,0.308257282130987,-0.42664177907260886,1.5063406383528604,-0.8005621464789617,0.7854761235844295,0.17503214465316544,1.2901526874427238,0.6854673514290996,0.04374887524850414,-0.23886009970960004,0.26588314193952284,1.5658781228005902
2730,1868,De'Andre Hunter,Atlanta Hawks,2024,1.138667502973961,-0.4276755058315036,-0.6723483518089893,0.048984254939340124,-0.6862409443286965,1.0678563811074275,-0.04318917718346413,0.6563875180732994,0.6830777910628341,0.9860359809860023,0.714478786113668,0.1514598260872725,-0.08536369277476707,0.6520277241431134,0.42804060123196325
2731,2819,Jalen Johnson,Atlanta Hawks,2024,0.5644511027936251,0.9788861567017809,0.7359465338570934,0.5492612536795529,0.5099638582435678,1.2646554063879438,0.4236217216167156,0.38250557503446975,-0.10928109408072252,0.7251957250392794,-0.11194416580369848,1.748672876878551,0.8095043023421271,0.17153695826830118,1.1050159275292009
2732,3406,Dyson Daniels,Atlanta Hawks,2024,-0.062874988619051,-0.11548509296053347,0.3424304806260765,1.5390565518940522,0.3667884289964726,0.9124835616365423,0.05164160498028529,0.3501513329560499,-0.11624979422124035,0.010977645222333025,-1.4460269310417353,0.3414431875499168,0.8125274784744367,0.7626990372136174,0.6394121390722408
2734,2629,Onyeka Okongwu,Atlanta Hawks,2024,0.34187884741930014,1.2074340668048493,-0.10584839224514954,0.24340546230421653,0.6466481109626714,0.23332021772974643,1.0694466660627044,-0.0915857999133112,-0.5805080356508534,0.555815026310956,-0.03217361059932071,0.9167499219702671,1.2400241599684703,0.595372472828172,-0.0400016927526163
2736,743,Bogdan Bogdanovic,Atlanta Hawks,2024,-0.06380649434583283,-0.7147371472194615,-0.04366430673599041,0.20099707125490665,-0.15458074285145232,0.4303104497489784,-1.182424261741922,0.6140235358693829,-0.20255273737966353,-0.015613366749602215,0.9019865146999618,-0.32398428073971175,-0.2792879478028717,0.6520277241431134,0.4350601042842758
2737,92,Clint Capela,Atlanta Hawks,2024,0.023892985160726934,1.6275231503712182,-0.669506869326531,-0.1043600847654454,0.7929703600296935,0.011117967812542373,1.3437945081376348,-5.178311284786985,-2.8328130784097802,0.22001363745057542,-1.635618078834543,1.1681364841268054,1.3578963636771635,0.3133707916737076,-0.03637530007917042
2738,385,Larry Nance Jr.,Atlanta Hawks,2024,0.30629904264633906,0.5274065174803851,-0.07371834256167302,0.7690070162417615,0.6610781429759942,-0.19855940060240587,1.035808475235049,0.30424240765764304,1.3694042004413662,-0.8685661310412089,0.8472967605289596,0.23163850369200775,0.37580740824578024,-0.25354345916898413,-0.3109514060268776
2740,3259,Keaton Wallace,Atlanta Hawks,2024,-0.3343059950943614,-0.9666362200993484,0.6589572307886187,0.9505320496696974,0.2456028834485557,-0.45416931429285834,-0.49265953090148484,0.23248394149792945,0.4606518426056314,-0.8685661310412089,1.777022581435998,-0.9707756403250464,-0.9839408623266557,-0.7487817809982776,0.1464906515664507
2741,2608,Vit Krejci,Atlanta Hawks,2024,-0.5839090167004432,-0.5673814353730473,0.7227382654509833,0.35970210870440167,0.42648329923846323,-0.5778247856849138,-0.4132441014237855,0.31110754856529976,0.460651842605632,-0.6198616316902041,-0.3480650092086608,-0.537809935791756,-0.5016975749316918,0.11279393516796497,-0.11848714907995372
2742,3938,Kobe Bufkin,Atlanta Hawks,2024,0.09479269456632626,0.07683632547248799,0.7085860030203948,-0.21924021558424772,0.15728309993597628,-0.7621555569222932,-1.026959001810575,0.0021517706633388356,-0.9954063330011819,0.180533257476377,-0.289034798357421,-0.8678258430337757,-0.2792879478028717,-1.2601613042663815,-0.2441342593881452
2743,3483,David Roddy,Atlanta Hawks,2024,-0.33028766801344567,0.4124727799349139,0.05653157163833876,0.2661534634872945,0.3949301129373816,-1.2555784544867932,0.16351377520104662,-0.07080115836979359,0.41469651812634784,-0.437708321733953,0.4246941146621237,-0.3104080234803349,-0.42446173562023054,-1.7771478525884556,-0.28473978285482254
2746,882,Jayson Tatum,Boston Celtics,2024,1.3309050459833307,0.7485461338224099,0.8267396146473336,0.25896188652098046,0.04858921888152334,1.7491470153411834,-0.1561034745591235,0.884841698466164,0.22577192245732322,1.2464382914047323,0.29457316253268023,1.7704960898770483,-0.10131040636704267,0.5652855405949225,1.0596360014392308
2747,75,Jaylen Brown,Boston Celtics,2024,1.041049642861184,0.044460974584779524,0.6703858250190642,0.26786305320948317,-0.26647953587614387,1.6567505796349502,-0.1763614020957296,0.6282353973340076,-0.03995482538871083,1.0916782967075571,-0.1248822942094497,0.7728508722864406,0.6609150195213913,0.7531094163565081,1.0056474782729554
2748,432,Kristaps Porzingis,Boston Celtics,2024,1.1164721410032887,0.780349233026612,-0.3747852791209414,-0.30627575591080214,0.8928592416535612,1.0304258901480776,0.17662611345470608,0.5823103919082107,0.6998201285365134,0.9310431096659713,0.6500821924577683,1.0207242821236722,0.8207194578771703,0.8577710935783103,-0.01310835651196555
2749,897,Derrick White,Boston Celtics,2024,0.3172186022688796,-0.4184597000710008,0.535908192172344,-0.11326074196099092,0.6585176087028152,0.9538396424517394,-0.3865631587967641,0.8092366099028834,0.406326648032182,0.28523658826104664,0.5373881535599476,0.31743870785416806,0.3231168815672113,0.290848915277147,0.4967812913636253
2750,2635,Payton Pritchard,Boston Celtics,2024,0.48174045933885246,-0.38895036284185863,0.5310142387157955,0.05383780619496395,-0.5595249228913833,0.6438269395680718,0.006898375610241546,0.7438627853424791,0.7917980423142846,-0.1146493800923846,0.6424419186341881,-0.3052390507782871,0.6049257723576971,-0.10550959758024263,-0.01310835651196555
2751,242,Jrue Holiday,Boston Celtics,2024,-0.22215954919432432,-0.26280120862665685,0.5191356623325784,0.1378667983411782,0.093745925985091,0.4334116486212987,-0.23301174792433926,0.5390571978412673,0.2694435711248785,-0.0400642881950756,0.9656255013716738,0.2378820390516026,0.42548563393665506,-0.22097062602649584,0.2976051368610622
2752,248,Al Horford,Boston Celtics,2024,-0.7288909630458569,0.32687846401566795,-0.14177333784788418,-0.24977473142781995,0.6192667813052525,-0.035593144891753255,-0.6101068930832624,0.5224618055786135,0.29776852314237023,-1.2006022228437658,0.5373881535599476,0.65896710575157,0.3926842653322154,-0.25354345916898413,-0.3109514060268776
2753,2812,Sam Hauser,Boston Celtics,2024,-0.23254751806835683,-0.21093258706181273,-0.7262575771952098,0.28909390354744546,-0.14307936341512273,-0.2792578337439568,-0.3909353328920249,0.542305869896612,0.540204135383782,-2.732452361676425,1.777022581435998,-0.3194460119623807,-0.029274736715015355,-0.9539968079448597,-1.2333021050351798
2754,2844,Neemias Queta,Boston Celtics,2024,-0.3707493158163858,0.8188509196348722,-0.9457063427300029,-0.3057772229277905,0.8751615684308789,-1.3685543173217505,2.517490690262862,-1.882605789032293,-2.8328130784097802,-0.18081630562649642,-0.2514701187248134,-0.22453436528203172,0.6444785103655828,0.15130917685377138,-0.44660400056292177
2755,819,Luke Kornet,Boston Celtics,2024,-0.739356735106643,1.1241770627196939,0.03866903397778601,0.05107829057928049,0.9862268382020836,-1.4329897515938954,2.199572492691388,-5.178311284786985,-2.8328130784097802,-0.045530675307907824,-0.08242906037807965,0.0821896646676846,1.0442726861915297,-0.43816045896830325,-0.8093797402673538
2762,2855,Cam Thomas,Brooklyn Nets,2024,1.3996737058936919,-0.7144679323164953,0.321342968105645,-0.31058852912332996,-1.3345915571780878,1.5463416978142603,-0.2136813387851198,0.7296073735687205,0.4400676868492855,1.2679310820611052,0.8545039374352151,0.16267254801083214,-0.23471189933524567,0.20682373095410275,1.0092064360475763
2763,1871,Cameron Johnson,Brooklyn Nets,2024,0.8488414730939602,-0.48621787969560215,0.08978071189564771,-0.2018261324748088,0.10518241844656702,1.02528066614074,0.3264814077822497,0.7330389450724879,0.8282370659998622,0.7611691277266364,1.0216203519490292,0.30755347948403516,0.030685993329467223,0.07421258774125553,0.5449471059712354
2764,472,Dennis Schroder,Brooklyn Nets,2024,0.6523759346889643,-1.126217467355527,1.2212724243013886,0.2097266841556425,-0.5831224577850457,1.1512196504231804,-0.1607500270630907,0.6506135471166449,0.5418906439906791,0.7302674464955785,0.9505996295186314,0.014931315618112154,-1.1968956097380665,0.7010184023081487,0.9622578232641241
